,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
291,292,Braunschweig,0,23,13,13.04% ↗
295,296,Ulm,0,25,11,-12.00% ↘
308,309,Berlin Lichtenberg,1,28,10,-28.57% ↘
309,310,Würzburg,1,28,13,-7.14% ↘
310,311,Berlin Tempelhof-Schöneberg,0,28,9,-35.71% ↘
312,313,Darmstadt,0,28,13,-7.14% ↘
314,315,Hamm,0,29,13,-10.34% ↘
317,318,Berlin Spandau,1,30,8,-46.67% ↘
319,320,Berlin Pankow,0,30,12,-20.00% ↘
320,321,Mainz,0,30,12,-20.00% ↘
322,323,Berlin Treptow-Köpenick,0,31,15,-3.23% ↘
325,326,Heidelberg,1,32,16,0.00% →
326,327,Oberhausen,0,32,15,-6.25% ↘
329,330,Karlsruhe,0,33,26,57.58% ↗
335,336,Offenbach,0,34,25,47.06% ↗
338,339,Gelsenkirchen,0,34,19,11.76% ↗
340,341,Bonn,0,34,16,-5.88% ↘
341,342,Bochum,0,34,14,-17.65% ↘
343,344,Fürth,0,35,16,-8.57% ↘
344,345,Berlin Marzahn-Hellersdorf,1,36,11,-38.89% ↘
345,346,Krefeld,0,36,14,-22.22% ↘
348,349,Berlin Neukölln,0,38,14,-26.32% ↘
351,352,Mannheim,0,39,11,-43.59% ↘
353,354,Berlin Charlottenburg-Wilmersdorf,0,40,22,10.00% ↗
356,357,Berlin Friedrichshain-Kreuzberg,0,41,24,17.07% ↗
363,364,Hagen,0,43,16,-25.58% ↘
364,365,Leipzig,0,44,17,-22.73% ↘
365,366,Wiesbaden,0,44,21,-4.55% ↘
372,373,Duisburg,0,49,18,-26.53% ↘
374,375,Berlin Reinickendorf,0,51,20,-21.57% ↘
375,376,Ludwigshafen,0,51,21,-17.65% ↘
379,380,Wuppertal,0,57,24,-15.79% ↘
387,388,Heilbronn,0,65,26,-20.00% ↘
388,389,Berlin Mitte,0,66,25,-24.24% ↘
391,392,Augsburg,0,67,37,10.45% ↗
394,395,Dresden,0,69,29,-15.94% ↘
399,400,Bremen,0,87,36,-17.24% ↘
401,402,Essen,0,94,42,-10.64% ↘
402,403,Dortmund,0,95,31,-34.74% ↘
404,405,Düsseldorf,0,101,67,32.67% ↗
406,407,Stuttgart,0,107,35,-34.58% ↘
407,408,Nürnberg,0,129,62,-3.88% ↘
408,409,Köln,0,207,106,2.42% ↗
409,410,Frankfurt am Main,0,289,154,6.57% ↗
410,411,München,0,325,185,13.85% ↗
411,412,Hamburg,0,370,168,-9.19% ↘
