,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
247,248,Hamm,1,74,22,-40.54% ↘
248,249,Solingen,1,74,35,-5.41% ↘
249,250,Freiburg i.Breisgau,1,74,33,-10.81% ↘
250,251,Erfurt,1,74,30,-18.92% ↘
254,255,Regensburg,0,75,39,4.00% ↗
259,260,Halle,1,77,21,-45.45% ↘
261,262,Chemnitz,0,77,25,-35.06% ↘
269,270,Berlin Steglitz-Zehlendorf,2,82,39,-4.88% ↘
271,272,Offenbach,0,82,30,-26.83% ↘
281,282,Berlin Pankow,0,90,31,-31.11% ↘
283,284,Ulm,1,91,41,-9.89% ↘
288,289,Berlin Lichtenberg,2,94,28,-40.43% ↘
290,291,Oberhausen,0,95,43,-9.47% ↘
296,297,Ingolstadt,1,100,37,-26.00% ↘
298,299,Mönchengladbach,0,103,51,-0.97% ↘
301,302,Berlin Reinickendorf,0,105,52,-0.95% ↘
306,307,Kassel,0,110,48,-12.73% ↘
307,308,Berlin Friedrichshain-Kreuzberg,1,111,30,-45.95% ↘
309,310,Berlin Tempelhof-Schöneberg,0,113,47,-16.81% ↘
312,313,Leverkusen,0,114,46,-19.30% ↘
316,317,Krefeld,0,117,48,-17.95% ↘
322,323,Berlin Marzahn-Hellersdorf,2,122,42,-31.15% ↘
334,335,Mannheim,1,133,69,3.76% ↗
335,336,Berlin Charlottenburg-Wilmersdorf,2,135,63,-6.67% ↘
337,338,Pforzheim,0,136,63,-7.35% ↘
341,342,Leipzig,2,138,42,-39.13% ↘
348,349,Heilbronn,1,145,80,10.34% ↗
355,356,Dresden,0,155,47,-39.35% ↘
356,357,Gelsenkirchen,2,157,69,-12.10% ↘
360,361,Ludwigshafen,0,165,61,-26.06% ↘
361,362,Bielefeld,1,171,53,-38.01% ↘
364,365,Hagen,1,180,69,-23.33% ↘
368,369,Augsburg,0,186,106,13.98% ↗
371,372,Mainz,0,189,81,-14.29% ↘
378,379,Wiesbaden,0,200,88,-12.00% ↘
379,380,Bochum,1,201,72,-28.36% ↘
380,381,Berlin Spandau,1,208,94,-9.62% ↘
384,385,Berlin Mitte,2,222,84,-24.32% ↘
386,387,Berlin Neukölln,2,229,33,-71.18% ↘
388,389,Bremen,0,236,84,-28.81% ↘
389,390,Essen,1,242,100,-17.36% ↘
392,393,Wuppertal,1,248,132,6.45% ↗
395,396,Düsseldorf,0,273,92,-32.60% ↘
399,400,Dortmund,0,293,105,-28.33% ↘
400,401,Duisburg,0,302,121,-19.87% ↘
402,403,Bonn,0,312,111,-28.85% ↘
406,407,Nürnberg,0,386,194,0.52% ↗
407,408,Stuttgart,1,434,209,-3.69% ↘
408,409,Frankfurt am Main,0,435,188,-13.56% ↘
409,410,Köln,0,528,231,-12.50% ↘
410,411,München,0,616,266,-13.64% ↘
411,412,Hamburg,0,679,287,-15.46% ↘
