,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
307,308,Berlin Treptow-Köpenick,1,315,120,-23.81% ↘
309,310,Fürth,0,317,138,-12.93% ↘
315,316,Bochum,0,325,141,-13.23% ↘
316,317,Berlin Steglitz-Zehlendorf,1,330,170,3.03% ↗
322,323,Erfurt,1,343,180,4.96% ↗
324,325,Wuppertal,0,354,157,-11.30% ↘
327,328,Berlin Lichtenberg,1,361,199,10.25% ↗
328,329,Bielefeld,0,361,167,-7.48% ↘
332,333,Berlin Marzahn-Hellersdorf,1,370,202,9.19% ↗
335,336,Offenbach,0,378,171,-9.52% ↘
341,342,Wiesbaden,0,388,189,-2.58% ↘
342,343,Heilbronn,0,390,184,-5.64% ↘
344,345,Gelsenkirchen,1,397,170,-14.36% ↘
345,346,Freiburg i.Breisgau,0,398,215,8.04% ↗
348,349,Karlsruhe,0,429,225,4.90% ↗
349,350,Mönchengladbach,0,432,199,-7.87% ↘
351,352,Berlin Spandau,1,444,239,7.66% ↗
354,355,Berlin Charlottenburg-Wilmersdorf,0,451,244,8.20% ↗
361,362,Berlin Pankow,1,503,207,-17.69% ↘
366,367,Duisburg,0,540,285,5.56% ↗
367,368,Hagen,0,541,271,0.18% ↗
369,370,Berlin Tempelhof-Schöneberg,1,558,272,-2.51% ↘
371,372,Pforzheim,0,571,280,-1.93% ↘
372,373,Bremerhaven,0,574,281,-2.09% ↘
373,374,Berlin Reinickendorf,0,574,296,3.14% ↗
376,377,Berlin Friedrichshain-Kreuzberg,0,605,301,-0.50% ↘
377,378,Leipzig,0,609,316,3.78% ↗
378,379,Berlin Neukölln,2,627,253,-19.30% ↘
379,380,Essen,1,627,259,-17.38% ↘
380,381,Augsburg,0,637,313,-1.73% ↘
381,382,Mannheim,0,649,301,-7.24% ↘
385,386,Berlin Mitte,1,736,394,7.07% ↗
388,389,Dortmund,0,748,376,0.53% ↗
390,391,Düsseldorf,0,831,410,-1.32% ↘
399,400,Dresden,0,900,471,4.67% ↗
400,401,Bremen,0,910,427,-6.15% ↘
405,406,Köln,0,1405,699,-0.50% ↘
406,407,Frankfurt am Main,0,1411,757,7.30% ↗
407,408,Stuttgart,0,1469,794,8.10% ↗
408,409,Nürnberg,0,1524,679,-10.89% ↘
409,410,Hamburg,0,2462,1090,-11.45% ↘
410,411,München,0,3313,1578,-4.74% ↘
