,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
300,301,Solingen,0,29,14,-3.45% ↘
303,304,Berlin Lichtenberg,0,29,16,10.34% ↗
304,305,Heidelberg,0,30,15,0.00% →
305,306,Hamm,0,30,19,26.67% ↗
306,307,Berlin Treptow-Köpenick,0,30,21,40.00% ↗
307,308,Pforzheim,0,30,9,-40.00% ↘
309,310,Offenbach,0,30,19,26.67% ↗
312,313,Berlin Tempelhof-Schöneberg,0,31,14,-9.68% ↘
313,314,Gelsenkirchen,0,31,12,-22.58% ↘
321,322,Berlin Pankow,0,32,16,0.00% →
322,323,Berlin Charlottenburg-Wilmersdorf,0,33,20,21.21% ↗
323,324,Krefeld,0,33,11,-33.33% ↘
325,326,Ulm,0,34,10,-41.18% ↘
326,327,Oberhausen,0,34,14,-17.65% ↘
327,328,Berlin Spandau,1,35,7,-60.00% ↘
329,330,Darmstadt,0,35,11,-37.14% ↘
332,333,Berlin Neukölln,0,35,16,-8.57% ↘
333,334,Mainz,0,35,12,-31.43% ↘
336,337,Würzburg,0,36,18,0.00% →
337,338,Bochum,0,36,20,11.11% ↗
344,345,Berlin Marzahn-Hellersdorf,0,37,13,-29.73% ↘
345,346,Bonn,0,39,16,-17.95% ↘
346,347,Fürth,0,40,14,-30.00% ↘
356,357,Wiesbaden,0,47,22,-6.38% ↘
359,360,Leipzig,0,50,21,-16.00% ↘
360,361,Berlin Reinickendorf,0,50,20,-20.00% ↘
361,362,Berlin Friedrichshain-Kreuzberg,0,51,21,-17.65% ↘
367,368,Mannheim,0,54,12,-55.56% ↘
370,371,Ludwigshafen,0,55,27,-1.82% ↘
371,372,Hagen,0,56,19,-32.14% ↘
378,379,Duisburg,0,60,17,-43.33% ↘
385,386,Heilbronn,0,70,40,14.29% ↗
386,387,Wuppertal,0,70,27,-22.86% ↘
388,389,Augsburg,0,70,34,-2.86% ↘
390,391,Berlin Mitte,0,72,33,-8.33% ↘
393,394,Dresden,0,79,42,6.33% ↗
394,395,Bremen,0,83,35,-15.66% ↘
401,402,Essen,0,101,39,-22.77% ↘
402,403,Düsseldorf,0,101,61,20.79% ↗
404,405,Dortmund,0,110,39,-29.09% ↘
406,407,Stuttgart,1,120,59,-1.67% ↘
407,408,Nürnberg,0,146,53,-27.40% ↘
408,409,Köln,0,210,107,1.90% ↗
409,410,Frankfurt am Main,0,271,135,-0.37% ↘
410,411,München,0,320,171,6.88% ↗
411,412,Hamburg,0,400,173,-13.50% ↘
