,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
194,195,Brandenburg a.d.Havel,2,1005,558,11.04% ↗
195,196,Lübeck,1,1005,463,-7.86% ↘
203,204,Regensburg,0,1026,463,-9.75% ↘
207,208,Oberhausen,0,1041,627,20.46% ↗
209,210,Weimar,1,1056,526,-0.38% ↘
217,218,Offenbach,0,1094,465,-14.99% ↘
219,220,Mönchengladbach,0,1117,556,-0.45% ↘
222,223,Ingolstadt,0,1136,461,-18.84% ↘
226,227,Hagen,0,1158,504,-12.95% ↘
232,233,Potsdam,1,1236,592,-4.21% ↘
233,234,Gelsenkirchen,0,1241,489,-21.19% ↘
234,235,Ludwigshafen,0,1243,519,-16.49% ↘
238,239,Dessau-Roßlau,1,1255,511,-18.57% ↘
241,242,Heilbronn,0,1261,546,-13.40% ↘
249,250,Berlin Steglitz-Zehlendorf,0,1328,637,-4.07% ↘
262,263,Berlin Reinickendorf,0,1481,716,-3.31% ↘
265,266,Bonn,1,1501,597,-20.45% ↘
272,273,Rostock,0,1547,770,-0.45% ↘
274,275,Krefeld,0,1560,619,-20.64% ↘
275,276,Bochum,0,1570,749,-4.59% ↘
278,279,Jena,0,1592,784,-1.51% ↘
280,281,Freiburg i.Breisgau,0,1601,650,-18.80% ↘
287,288,Augsburg,0,1675,665,-20.60% ↘
289,290,Pforzheim,0,1696,758,-10.61% ↘
290,291,Gera,1,1698,788,-7.18% ↘
293,294,Berlin Charlottenburg-Wilmersdorf,1,1722,866,0.58% ↗
301,302,Berlin Friedrichshain-Kreuzberg,0,1788,888,-0.67% ↘
303,304,Karlsruhe,0,1814,857,-5.51% ↘
306,307,Berlin Lichtenberg,2,1879,806,-14.21% ↘
312,313,Berlin Spandau,0,1936,813,-16.01% ↘
314,315,Bielefeld,0,1944,870,-10.49% ↘
319,320,Berlin Treptow-Köpenick,2,2025,988,-2.42% ↘
321,322,Mannheim,0,2042,849,-16.85% ↘
327,328,Berlin Tempelhof-Schöneberg,2,2118,1008,-4.82% ↘
331,332,Duisburg,0,2185,964,-11.76% ↘
335,336,Berlin Neukölln,0,2246,1228,9.35% ↗
340,341,Berlin Marzahn-Hellersdorf,1,2295,1485,29.41% ↗
341,342,Wiesbaden,0,2298,740,-35.60% ↘
348,349,Cottbus,0,2442,1187,-2.78% ↘
350,351,Wuppertal,0,2490,1074,-13.73% ↘
359,360,Berlin Mitte,0,2600,1251,-3.77% ↘
364,365,Berlin Pankow,1,2718,1453,6.92% ↗
369,370,Bremen,0,2927,1679,14.72% ↗
370,371,Magdeburg,0,2972,1377,-7.34% ↘
376,377,Essen,0,3115,1648,5.81% ↗
378,379,Dortmund,0,3140,1446,-7.90% ↘
381,382,Halle,0,3348,1701,1.61% ↗
382,383,Erfurt,2,3400,1667,-1.94% ↘
384,385,Düsseldorf,0,3444,1558,-9.52% ↘
389,390,Nürnberg,0,3843,1656,-13.82% ↘
392,393,Chemnitz,0,4064,1729,-14.91% ↘
393,394,Frankfurt am Main,0,4115,1916,-6.88% ↘
402,403,Leipzig,0,5987,2490,-16.82% ↘
405,406,Stuttgart,1,6408,3007,-6.15% ↘
407,408,München,0,7597,3387,-10.83% ↘
408,409,Köln,0,7848,3002,-23.50% ↘
409,410,Dresden,0,9441,4116,-12.81% ↘
410,411,Hamburg,0,10792,5846,8.34% ↗
