,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
191,192,Rosenheim,0,173,101,16.76% ↗
193,194,Solingen,2,176,88,0.00% →
195,196,Herne,1,181,84,-7.18% ↘
196,197,Würzburg,0,181,67,-25.97% ↘
199,200,Worms,1,185,95,2.70% ↗
201,202,Chemnitz,0,186,118,26.88% ↗
216,217,Ulm,1,198,110,11.11% ↗
219,220,Kaiserslautern,2,202,95,-5.94% ↘
222,223,Oldenburg,0,205,99,-3.41% ↘
229,230,Hamm,0,212,88,-16.98% ↘
230,231,Krefeld,0,212,97,-8.49% ↘
243,244,Leverkusen,0,225,92,-18.22% ↘
244,245,Mülheim a.d.Ruhr,1,227,91,-19.82% ↘
247,248,Potsdam,1,229,124,8.30% ↗
248,249,Kiel,0,231,99,-14.29% ↘
256,257,Münster,0,237,80,-32.49% ↘
257,258,Kassel,0,239,103,-13.81% ↘
265,266,Ingolstadt,0,247,117,-5.26% ↘
276,277,Darmstadt,0,261,111,-14.94% ↘
284,285,Regensburg,0,277,125,-9.75% ↘
288,289,Berlin Steglitz-Zehlendorf,0,284,160,12.68% ↗
293,294,Erfurt,2,291,163,12.03% ↗
300,301,Oberhausen,0,303,143,-5.61% ↘
301,302,Berlin Marzahn-Hellersdorf,2,305,168,10.16% ↗
308,309,Fürth,0,311,180,15.76% ↗
311,312,Mainz,0,313,158,0.96% ↗
316,317,Bochum,0,323,177,9.60% ↗
321,322,Ludwigshafen,0,326,136,-16.56% ↘
322,323,Berlin Treptow-Köpenick,2,327,176,7.65% ↗
323,324,Berlin Lichtenberg,2,330,162,-1.82% ↘
329,330,Bonn,1,347,173,-0.29% ↘
330,331,Heilbronn,0,350,206,17.71% ↗
333,334,Freiburg i.Breisgau,0,368,188,2.17% ↗
341,342,Wiesbaden,0,391,185,-5.37% ↘
343,344,Berlin Spandau,0,395,223,12.91% ↗
345,346,Berlin Charlottenburg-Wilmersdorf,1,408,211,3.43% ↗
346,347,Offenbach,0,414,202,-2.42% ↘
348,349,Karlsruhe,0,421,192,-8.79% ↘
349,350,Bielefeld,0,426,192,-9.86% ↘
352,353,Mönchengladbach,0,435,225,3.45% ↗
353,354,Gelsenkirchen,0,445,220,-1.12% ↘
361,362,Leipzig,0,482,283,17.43% ↗
362,363,Wuppertal,0,485,186,-23.30% ↘
365,366,Hagen,0,520,254,-2.31% ↘
367,368,Berlin Pankow,1,539,297,10.20% ↗
369,370,Berlin Reinickendorf,0,543,271,-0.18% ↘
370,371,Pforzheim,0,546,300,9.89% ↗
371,372,Berlin Tempelhof-Schöneberg,2,547,282,3.11% ↗
373,374,Berlin Friedrichshain-Kreuzberg,2,551,301,9.26% ↗
376,377,Duisburg,0,574,244,-14.98% ↘
377,378,Bremerhaven,0,574,277,-3.48% ↘
379,380,Mannheim,0,640,337,5.31% ↗
381,382,Augsburg,0,653,341,4.44% ↗
385,386,Berlin Neukölln,0,697,365,4.73% ↗
387,388,Berlin Mitte,0,711,344,-3.23% ↘
388,389,Dresden,0,713,405,13.60% ↗
389,390,Dortmund,0,723,344,-4.84% ↘
396,397,Essen,0,866,402,-7.16% ↘
400,401,Düsseldorf,0,910,373,-18.02% ↘
401,402,Bremen,0,943,489,3.71% ↗
404,405,Köln,0,1375,707,2.84% ↗
405,406,Frankfurt am Main,0,1376,673,-2.18% ↘
406,407,Stuttgart,1,1441,679,-5.76% ↘
407,408,Nürnberg,0,1514,833,10.04% ↗
409,410,Hamburg,0,2550,1377,8.00% ↗
410,411,München,0,3155,1504,-4.66% ↘
