,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
228,229,Münster,0,945,509,7.72% ↗
229,230,Brandenburg a.d.Havel,1,946,388,-17.97% ↘
237,238,Ludwigshafen,0,986,386,-21.70% ↘
249,250,Heilbronn,0,1054,468,-11.20% ↘
250,251,Oberhausen,0,1065,518,-2.72% ↘
253,254,Potsdam,0,1094,508,-7.13% ↘
258,259,Pforzheim,1,1158,407,-29.71% ↘
271,272,Bonn,0,1241,615,-0.89% ↘
273,274,Augsburg,0,1247,518,-16.92% ↘
277,278,Freiburg i.Breisgau,0,1267,555,-12.39% ↘
281,282,Krefeld,0,1289,477,-25.99% ↘
287,288,Berlin Steglitz-Zehlendorf,0,1338,624,-6.73% ↘
289,290,Bochum,0,1362,640,-6.02% ↘
290,291,Rostock,0,1362,598,-12.19% ↘
291,292,Gera,0,1363,550,-19.30% ↘
293,294,Wiesbaden,0,1399,699,-0.07% ↘
296,297,Jena,0,1430,648,-9.37% ↘
301,302,Berlin Spandau,0,1475,642,-12.95% ↘
307,308,Berlin Charlottenburg-Wilmersdorf,1,1537,662,-13.86% ↘
308,309,Bielefeld,0,1544,549,-28.89% ↘
311,312,Berlin Reinickendorf,0,1566,766,-2.17% ↘
318,319,Mannheim,0,1626,716,-11.93% ↘
322,323,Karlsruhe,0,1699,791,-6.89% ↘
335,336,Berlin Friedrichshain-Kreuzberg,0,1824,921,0.99% ↗
337,338,Berlin Lichtenberg,1,1846,1024,10.94% ↗
343,344,Berlin Neukölln,2,1906,764,-19.83% ↘
348,349,Duisburg,0,1955,956,-2.20% ↘
349,350,Berlin Tempelhof-Schöneberg,1,1961,953,-2.80% ↘
354,355,Berlin Treptow-Köpenick,0,2017,1010,0.15% ↗
355,356,Berlin Marzahn-Hellersdorf,1,2027,634,-37.44% ↘
358,359,Wuppertal,0,2095,966,-7.78% ↘
361,362,Cottbus,0,2241,1017,-9.24% ↘
369,370,Magdeburg,0,2385,964,-19.16% ↘
372,373,Berlin Pankow,1,2517,1062,-15.61% ↘
373,374,Berlin Mitte,0,2517,1262,0.28% ↗
382,383,Halle,0,2781,972,-30.10% ↘
385,386,Dortmund,0,2851,1372,-3.75% ↘
387,388,Essen,0,2882,1341,-6.94% ↘
389,390,Chemnitz,0,3063,1136,-25.82% ↘
390,391,Nürnberg,0,3111,1248,-19.77% ↘
392,393,Düsseldorf,0,3217,1654,2.83% ↗
393,394,Bremen,0,3243,1617,-0.28% ↘
394,395,Erfurt,0,3302,1636,-0.91% ↘
398,399,Frankfurt am Main,0,3852,1894,-1.66% ↘
404,405,Leipzig,0,4501,1913,-15.00% ↘
405,406,Stuttgart,0,4696,1649,-29.77% ↘
407,408,Köln,0,5445,2441,-10.34% ↘
408,409,München,0,6186,2668,-13.74% ↘
409,410,Dresden,0,7192,2705,-24.78% ↘
410,411,Hamburg,0,12511,6491,3.76% ↗
