Gemeinde,Neuzugänge letzten 7 Tage
Käbschütztal,48
Niederau,63
Ebersbach (Landkreis Meißen),66
Hirschstein,26
Weinböhla,124
Verwaltungsgemeinschaft Röderaue/Wülknitz,48
Diera-Zehren,36
"Lommatzsch, Stadt",52
Moritzburg,84
Stauchitz,30
Verwaltungsgemeinschaft Schönfeld/Lampertswalde,41
Zeithain,52
"Radeburg, Stadt",67
Thiendorf,33
Verwaltungsgemeinschaft Nünchritz/Glaubitz,64
"Riesa, Stadt",235
Klipphausen,81
"Coswig, Stadt",161
"Nossen, Stadt",81
Priestewitz,24
"Großenhain, Stadt",134
"Meißen, Stadt",207
"Gröditz, Stadt",46
"Radebeul, Stadt",213
"Strehla, Stadt",20
Bobritzsch-Hilbersdorf,63
Halsbrücke,53
"Geringswalde, Stadt",43
Reinsberg,27
Taura,21
Leubsdorf,29
"Roßwein, Stadt",65
Königsfeld,12
"Augustusburg, Stadt",39
Altmittweida,16
Oberschöna,28
"Hainichen, Stadt",71
Rechenberg-Bienenmühle,15
Mulda/Sa.,20
"Oederan, Stadt",62
"Frankenberg/Sa., Stadt",105
Eppendorf,30
"Brand-Erbisdorf, Stadt",65
Lichtenau,50
"Großschirma, Stadt",39
Mühlau,15
Zschaitz-Ottewig,9
Ostrau,24
Striegistal,31
Großhartmannsdorf,16
"Waldheim, Stadt",58
"Flöha, Stadt",67
"Döbeln, Stadt",145
"Freiberg, Stadt, Universitätsstadt",241
"Hartha, Stadt",41
Kriebstein,12
Rossau,20
Niederwiesa,26
Seelitz,9
"Mittweida, Stadt, Hochschulstadt",76
"Rochlitz, Stadt",30
Weißenborn/Erzgeb.,13
"Penig, Stadt",44
Claußnitz,15
Lichtenberg/Erzgeb.,13
"Burgstädt, Stadt",49
"Sayda, Stadt",8
Dorfchemnitz,7
Großweitzschen,12
"Frauenstein, Stadt",11
Erlau,12
"Leisnig, Stadt",31
Hartmannsdorf (Landkreis Mittelsachsen),16
"Lunzenau, Stadt",14
Wechselburg,6
Königshain-Wiederau,8
Zettlitz,2
Neuhausen/Erzgeb.,7
"Dahlen, Stadt",60
Elsnig,15
Schönwölkau,27
Dreiheide,22
"Belgern-Schildau, Stadt",78
Trossin,12
Liebschützberg,27
Krostitz,36
Naundorf,19
Jesewitz,26
"Bad Düben, Stadt",65
Mockrehna,41
Doberschütz,33
Zschepplin,22
Laußig,27
Löbnitz,15
"Delitzsch, Stadt",169
"Eilenburg, Stadt",100
"Torgau, Stadt",112
Rackwitz,29
Wiedemar,27
"Schkeuditz, Stadt",92
"Dommitzsch, Stadt",12
Wermsdorf,24
Arzberg,8
"Oschatz, Stadt",52
"Taucha, Stadt",55
Cavertitz,7
Beilrode,12
"Mügeln, Stadt",17
Hermsdorf/Erzgeb.,19
"Liebstadt, Stadt",22
"Hohnstein, Stadt",44
"Bad Gottleuba-Berggießhübel, Stadt",74
"Rabenau, Stadt",58
Rosenthal-Bielatal,20
"Stadt Wehlen, Stadt",17
Dohma,19
"Stolpen, Stadt",52
"Dohna, Stadt",57
"Heidenau, Stadt",152
Rathmannsdorf,8
"Königstein/Sächs. Schw., Stadt",18
"Altenberg, Stadt",68
"Pirna, Stadt",329
Kreischa,38
"Freital, Stadt",323
"Glashütte, Stadt",54
"Dippoldiswalde, Stadt",112
Bannewitz,87
Struppen,19
"Wilsdruff, Stadt",103
Gohrisch,12
Klingenberg,45
"Tharandt, Stadt",35
"Sebnitz, Stadt",59
"Neustadt in Sachsen, Stadt",74
Lohmen,19
Bahretal,13
Müglitztal,10
Hartmannsdorf-Reichenau,5
Dorfhain,5
Dürrröhrsdorf-Dittersbach,20
"Bad Schandau, Stadt",15
"Rathen, Kurort",1
Reinhardtsdorf-Schöna,3
Bösenbrunn,20
"Markneukirchen, Stadt",96
"Oelsnitz/Vogtl., Stadt",126
Bergen,12
Grünbach,20
Limbach,17
Rosenbach/Vogtl.,42
"Falkenstein/Vogtl., Stadt",74
"Auerbach/Vogtl., Stadt",166
"Reichenbach im Vogtland, Stadt",180
"Bad Elster, Stadt",32
Werda,13
Tirpersdorf,12
Neuensalz,18
"Adorf/Vogtl., Stadt",41
Neumark,25
"Elsterberg, Stadt",32
Mühlental,10
Weischlitz,45
"Treuen, Stadt",60
Heinsdorfergrund,15
"Klingenthal, Stadt",61
"Schöneck/Vogtl., Stadt",22
Steinberg,19
Triebel/Vogtl.,8
Bad Brambach,11
"Plauen, Stadt",393
Neustadt/Vogtl.,6
"Pausa-Mühltroff, Stadt",29
Theuma,6
Muldenhammer,17
"Netzschkau, Stadt",21
"Lengenfeld, Stadt",34
Ellefeld,12
Pöhl,9
"Rodewisch, Stadt",23
Eichigt,3
Remse,16
"Hohenstein-Ernstthal, Stadt",135
Callenberg,45
Langenweißbach,21
Dennheritz,11
Lichtentanne,53
Reinsdorf,62
Schönberg,7
Gersdorf,29
Hartmannsdorf b. Kirchberg,10
"Crimmitschau, Stadt",133
"Wilkau-Haßlau, Stadt",69
"Hartenstein, Stadt",32
"Oberlungwitz, Stadt",40
"Werdau, Stadt",131
Fraureuth,32
St. Egidien,20
"Zwickau, Stadt",536
"Lichtenstein/Sa., Stadt",66
"Limbach-Oberfrohna, Stadt",141
Oberwiera,6
"Glauchau, Stadt",124
"Waldenburg, Stadt",21
"Meerane, Stadt",72
"Kirchberg, Stadt",41
Mülsen,51
"Wildenfels, Stadt",16
Neukirchen/Pleiße,17
Langenbernsdorf,15
Niederfrohna,9
Bernsdorf (Landkreis Zwickau),7
Crinitzberg,5
Hirschfeld,3
Dresden,2551
Leipzig,1890
Chemnitz,1020
